"State","Region","Division","pop","DATE","Infected","Death"
"Kansas","Midwest","West North Central",2911505,2020-04-16,1592,80
"Kansas","Midwest","West North Central",2911505,2020-04-15,1500,74
"Kansas","Midwest","West North Central",2911505,2020-04-14,1437,67
"Kansas","Midwest","West North Central",2911505,2020-04-13,1381,63
"Kansas","Midwest","West North Central",2911505,2020-04-12,1334,53
"Kansas","Midwest","West North Central",2911505,2020-04-11,1276,51
"Kansas","Midwest","West North Central",2911505,2020-04-10,1176,46
"Kansas","Midwest","West North Central",2911505,2020-04-09,1114,42
"Kansas","Midwest","West North Central",2911505,2020-04-08,1054,36
"Kansas","Midwest","West North Central",2911505,2020-04-07,904,30
"Kansas","Midwest","West North Central",2911505,2020-04-06,853,25
"Kansas","Midwest","West North Central",2911505,2020-04-05,768,23
"Kansas","Midwest","West North Central",2911505,2020-04-04,700,20
"Kansas","Midwest","West North Central",2911505,2020-04-03,623,18
"Kansas","Midwest","West North Central",2911505,2020-04-02,553,13
"Kansas","Midwest","West North Central",2911505,2020-04-01,487,11
"Kansas","Midwest","West North Central",2911505,2020-03-31,433,10
"Kansas","Midwest","West North Central",2911505,2020-03-30,372,9
"Kansas","Midwest","West North Central",2911505,2020-03-29,332,7
"Kansas","Midwest","West North Central",2911505,2020-03-28,271,6
"Kansas","Midwest","West North Central",2911505,2020-03-27,212,4
"Kansas","Midwest","West North Central",2911505,2020-03-26,172,3
"Kansas","Midwest","West North Central",2911505,2020-03-25,133,3
"Kansas","Midwest","West North Central",2911505,2020-03-24,101,3
"Kansas","Midwest","West North Central",2911505,2020-03-23,81,2
"Kansas","Midwest","West North Central",2911505,2020-03-22,66,2
"Kansas","Midwest","West North Central",2911505,2020-03-21,57,2
"Kansas","Midwest","West North Central",2911505,2020-03-20,49,1
"Kansas","Midwest","West North Central",2911505,2020-03-19,35,1
"Kansas","Midwest","West North Central",2911505,2020-03-18,22,1
"Kansas","Midwest","West North Central",2911505,2020-03-17,17,1
"Kansas","Midwest","West North Central",2911505,2020-03-16,11,1
"Kansas","Midwest","West North Central",2911505,2020-03-15,9,1
"Kansas","Midwest","West North Central",2911505,2020-03-14,8,1
"Kansas","Midwest","West North Central",2911505,2020-03-13,6,1
"Kansas","Midwest","West North Central",2911505,2020-03-12,5,1
"Kansas","Midwest","West North Central",2911505,2020-03-11,1,0
"Kansas","Midwest","West North Central",2911505,2020-03-10,1,0
"Kansas","Midwest","West North Central",2911505,2020-03-09,1,0
"Kansas","Midwest","West North Central",2911505,2020-03-08,1,0
"Kansas","Midwest","West North Central",2911505,2020-03-07,1,0
"Kansas","Midwest","West North Central",2911505,2020-03-06,0,0
"Kansas","Midwest","West North Central",2911505,2020-03-05,0,0
"Kansas","Midwest","West North Central",2911505,2020-03-04,0,0
"Kansas","Midwest","West North Central",2911505,2020-03-03,0,0
"Kansas","Midwest","West North Central",2911505,2020-03-02,0,0
"Kansas","Midwest","West North Central",2911505,2020-03-01,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-29,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-28,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-27,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-26,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-25,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-24,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-23,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-22,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-21,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-20,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-19,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-18,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-17,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-16,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-15,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-14,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-13,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-12,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-11,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-10,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-09,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-08,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-07,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-06,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-05,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-04,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-03,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-02,0,0
"Kansas","Midwest","West North Central",2911505,2020-02-01,0,0
"Kansas","Midwest","West North Central",2911505,2020-01-31,0,0
"Kansas","Midwest","West North Central",2911505,2020-01-30,0,0
"Kansas","Midwest","West North Central",2911505,2020-01-29,0,0
"Kansas","Midwest","West North Central",2911505,2020-01-28,0,0
"Kansas","Midwest","West North Central",2911505,2020-01-27,0,0
"Kansas","Midwest","West North Central",2911505,2020-01-26,0,0
"Kansas","Midwest","West North Central",2911505,2020-01-25,0,0
"Kansas","Midwest","West North Central",2911505,2020-01-24,0,0
"Kansas","Midwest","West North Central",2911505,2020-01-23,0,0
"Kansas","Midwest","West North Central",2911505,2020-01-22,0,0
"Kentucky","South","East South Central",4468402,2020-12-31,268828,2956
"Kentucky","South","East South Central",4468402,2020-12-30,267990,2943
"Kentucky","South","East South Central",4468402,2020-12-29,264148,2901
"Kentucky","South","East South Central",4468402,2020-12-28,261008,2869
"Kentucky","South","East South Central",4468402,2020-12-27,258814,2844
"Kentucky","South","East South Central",4468402,2020-12-26,257427,2820
"Kentucky","South","East South Central",4468402,2020-12-25,253824,2781
"Kentucky","South","East South Central",4468402,2020-12-24,253437,2779
"Kentucky","South","East South Central",4468402,2020-12-23,252978,2773
"Kentucky","South","East South Central",4468402,2020-12-22,250038,2737
"Kentucky","South","East South Central",4468402,2020-12-21,247206,2698
"Kentucky","South","East South Central",4468402,2020-12-20,244758,2663
"Kentucky","South","East South Central",4468402,2020-12-19,243027,2636
"Kentucky","South","East South Central",4468402,2020-12-18,240340,2616
"Kentucky","South","East South Central",4468402,2020-12-17,237142,2574
"Kentucky","South","East South Central",4468402,2020-12-16,234099,2528
"Kentucky","South","East South Central",4468402,2020-12-15,231234,2496
"Kentucky","South","East South Central",4468402,2020-12-14,228602,2469
"Kentucky","South","East South Central",4468402,2020-12-13,226550,2450
"Kentucky","South","East South Central",4468402,2020-12-12,224152,2443
"Kentucky","South","East South Central",4468402,2020-12-11,220897,2413
"Kentucky","South","East South Central",4468402,2020-12-10,217112,2384
"Kentucky","South","East South Central",4468402,2020-12-09,212997,2358
"Kentucky","South","East South Central",4468402,2020-12-08,210232,2326
"Kentucky","South","East South Central",4468402,2020-12-07,207043,2274
"Kentucky","South","East South Central",4468402,2020-12-06,204770,2249
"Kentucky","South","East South Central",4468402,2020-12-05,202134,2240
"Kentucky","South","East South Central",4468402,2020-12-04,198500,2214
"Kentucky","South","East South Central",4468402,2020-12-03,194851,2185
"Kentucky","South","East South Central",4468402,2020-12-02,191066,2124
"Kentucky","South","East South Central",4468402,2020-12-01,187285,2097
"Kentucky","South","East South Central",4468402,2020-11-30,183255,2061
"Kentucky","South","East South Central",4468402,2020-11-29,180158,2038
"Kentucky","South","East South Central",4468402,2020-11-28,177453,2027
"Kentucky","South","East South Central",4468402,2020-11-27,174675,2009
"Kentucky","South","East South Central",4468402,2020-11-26,170081,1982
"Kentucky","South","East South Central",4468402,2020-11-25,169822,1974
"Kentucky","South","East South Central",4468402,2020-11-24,166478,1937
"Kentucky","South","East South Central",4468402,2020-11-23,163767,1905
"Kentucky","South","East South Central",4468402,2020-11-22,161222,1887
"Kentucky","South","East South Central",4468402,2020-11-21,159031,1883
"Kentucky","South","East South Central",4468402,2020-11-20,155625,1860
"Kentucky","South","East South Central",4468402,2020-11-19,151705,1841
"Kentucky","South","East South Central",4468402,2020-11-18,148069,1814
"Kentucky","South","East South Central",4468402,2020-11-17,145220,1785
"Kentucky","South","East South Central",4468402,2020-11-16,142277,1750
"Kentucky","South","East South Central",4468402,2020-11-15,140266,1742
"Kentucky","South","East South Central",4468402,2020-11-14,138854,1738
"Kentucky","South","East South Central",4468402,2020-11-13,135855,1727
"Kentucky","South","East South Central",4468402,2020-11-12,132685,1702
"Kentucky","South","East South Central",4468402,2020-11-11,130307,1689
"Kentucky","South","East South Central",4468402,2020-11-10,127472,1674
"Kentucky","South","East South Central",4468402,2020-11-09,125327,1655
"Kentucky","South","East South Central",4468402,2020-11-08,123053,1640
"Kentucky","South","East South Central",4468402,2020-11-07,121912,1639
"Kentucky","South","East South Central",4468402,2020-11-06,119926,1620
"Kentucky","South","East South Central",4468402,2020-11-05,117647,1610
"Kentucky","South","East South Central",4468402,2020-11-04,115420,1592
"Kentucky","South","East South Central",4468402,2020-11-03,113452,1577
"Kentucky","South","East South Central",4468402,2020-11-02,111809,1564
"Kentucky","South","East South Central",4468402,2020-11-01,110595,1553
"Kentucky","South","East South Central",4468402,2020-10-31,109240,1550
"Kentucky","South","East South Central",4468402,2020-10-30,107616,1542
"Kentucky","South","East South Central",4468402,2020-10-29,105513,1523
"Kentucky","South","East South Central",4468402,2020-10-28,103684,1509
"Kentucky","South","East South Central",4468402,2020-10-27,101698,1493
"Kentucky","South","East South Central",4468402,2020-10-26,99963,1480
"Kentucky","South","East South Central",4468402,2020-10-25,98730,1472
"Kentucky","South","East South Central",4468402,2020-10-24,97501,1469
"Kentucky","South","East South Central",4468402,2020-10-23,96039,1462
"Kentucky","South","East South Central",4468402,2020-10-22,94580,1439
"Kentucky","South","East South Central",4468402,2020-10-21,93110,1423
"Kentucky","South","East South Central",4468402,2020-10-20,91729,1403
"Kentucky","South","East South Central",4468402,2020-10-19,90440,1381
"Kentucky","South","East South Central",4468402,2020-10-18,89536,1370
"Kentucky","South","East South Central",4468402,2020-10-17,88821,1361
"Kentucky","South","East South Central",4468402,2020-10-16,87763,1347
"Kentucky","South","East South Central",4468402,2020-10-15,86410,1340
"Kentucky","South","East South Central",4468402,2020-10-14,85276,1324
"Kentucky","South","East South Central",4468402,2020-10-13,83966,1317
"Kentucky","South","East South Central",4468402,2020-10-12,83064,1300
"Kentucky","South","East South Central",4468402,2020-10-11,82353,1295
"Kentucky","South","East South Central",4468402,2020-10-10,81629,1293
"Kentucky","South","East South Central",4468402,2020-10-09,80632,1283
"Kentucky","South","East South Central",4468402,2020-10-08,79548,1272
"Kentucky","South","East South Central",4468402,2020-10-07,78668,1261
"Kentucky","South","East South Central",4468402,2020-10-06,77740,1255
"Kentucky","South","East South Central",4468402,2020-10-05,76787,1248
"Kentucky","South","East South Central",4468402,2020-10-04,76084,1241
